Lat;Lon;LOS_ASC
-8.16958;112.71042;1.0052
-8.16875;112.70958;0.844
-8.15292;112.70625;1.5775
-8.15292;112.70625;1.2532
-8.15208;112.70625;1.236
-8.15125;112.70625;1.2741
-8.15042;112.70625;1.6432
-8.15042;112.70625;1.4758
-8.14958;112.70625;1.8294
-8.14375;112.70458;1.7575
-8.14292;112.70458;1.8208
-8.14292;112.70458;1.8428
-8.14208;112.70458;1.6104
-8.13792;112.70375;1.6693
-8.13708;112.70292;1.6236
-8.13625;112.70292;1.6657
-8.13542;112.70292;1.7648
-8.13542;112.70292;1.7474
-8.13458;112.70292;1.3011
-8.13125;112.70208;1.4166
-8.13042;112.70208;1.8611
-8.13042;112.70208;1.3881
-8.35375;112.75208;-1.9425
-8.35375;112.75208;-1.3283
-8.35125;112.75208;-1.3311
-8.29958;112.74208;0.2168
-8.26292;112.73458;1.0944
-8.25792;112.73375;1.3455
-8.25708;112.73375;0.9508
-8.25625;112.73375;1.3253
-8.23708;112.72542;2.4765
-8.23708;112.72542;2.2414
-8.23625;112.72542;2.4983
-8.23542;112.72542;2.1961
-8.23125;112.72458;1.4905
-8.23042;112.72375;1.7551
-8.22958;112.72375;1.4899
-8.22875;112.72375;1.6664
-8.20875;112.71958;1.5194
-8.20792;112.71958;1.2344
-8.20792;112.71875;1.4755
-8.20708;112.71875;1.3728
-8.20625;112.71875;1.0587
-8.19375;112.71625;0.8104
-8.19375;112.71625;0.7049
-8.19292;112.71625;0.7343
-8.19208;112.71542;0.6912
-8.19125;112.71542;0.7206
-8.18375;112.71375;0.63
-8.18292;112.71375;0.4068
-8.17042;112.71125;1.1268
-8.16958;112.71125;0.9552
-8.16875;112.71042;0.9634
-8.16708;112.71042;1.1145
-8.15375;112.70792;0.9709
-8.15292;112.70708;1.1063
-8.15042;112.70708;1.7323
-8.14958;112.70708;1.6355
-8.14958;112.70625;1.5369
-8.14875;112.70625;1.5546
-8.14792;112.70625;1.3692
-8.14708;112.70625;1.8418
-8.14708;112.70625;1.7826
-8.14625;112.70625;1.8275
-8.14458;112.70542;0.9591
-8.14375;112.70542;1.9706
-8.14292;112.70542;1.637
-8.14208;112.70542;1.7665
-8.14208;112.70542;1.5363
-8.13708;112.70375;1.7051
-8.13625;112.70375;1.4796
-8.13458;112.70375;1.6427
-8.13375;112.70375;1.871
-8.13042;112.70292;0.7043
-8.13042;112.70292;1.8699
-8.12958;112.70292;1.4858
-8.12875;112.70208;1.7052
-8.35208;112.75292;-1.2546
-8.35125;112.75292;-1.1224
-8.35042;112.75292;-1.1348
-8.30042;112.74208;0.0202
-8.29958;112.74208;-0.279
-8.26375;112.73542;0.5297
-8.26292;112.73542;0.6515
-8.26292;112.73542;0.6764
-8.26208;112.73458;0.9584
-8.25875;112.73458;1.4075
-8.25792;112.73458;1.7908
-8.25792;112.73458;1.1754
-8.25708;112.73458;0.6515
-8.23042;112.72458;1.2227
-8.22958;112.72458;1.3476
-8.20875;112.72042;1.0111
-8.20792;112.71958;1.1273
-8.20708;112.71958;1.6526
-8.20708;112.71958;1.4605
-8.20625;112.71958;1.2474
-8.20542;112.71958;1.6001
-8.20542;112.71958;1.6823
-8.19458;112.71708;0.7005
-8.19375;112.71708;0.7359
-8.19292;112.71708;0.8666
-8.19292;112.71625;0.8199
-8.19208;112.71625;0.6325
-8.18208;112.71458;0.6512
-8.18125;112.71375;0.6183
-8.17042;112.71208;0.9449
-8.16958;112.71125;0.9234
-8.16875;112.71125;0.7527
-8.16708;112.71125;0.6166
-8.15458;112.70875;0.9957
-8.15375;112.70875;1.2391
-8.15375;112.70792;1.1364
-8.15125;112.70792;1.9311
-8.15125;112.70792;1.5527
-8.15042;112.70792;1.5761
-8.14958;112.70792;1.4911
-8.14875;112.70708;1.6456
-8.14792;112.70708;1.5038
-8.14708;112.70708;1.8052
-8.14708;112.70708;1.7349
-8.14458;112.70625;1.8477
-8.14458;112.70625;1.9661
-8.14375;112.70625;1.6136
-8.14208;112.70625;1.46
-8.14042;112.70542;1.5393
-8.13625;112.70458;1.5933
-8.13542;112.70458;1.7415
-8.13458;112.70458;1.101
-8.13458;112.70458;1.12
-8.13375;112.70375;1.3678
-8.13292;112.70375;1.369
-8.12875;112.70292;1.5191
-8.12792;112.70292;1.5344
-8.35375;112.75375;-1.4127
-8.35208;112.75375;-0.9906
-8.35125;112.75292;-0.8499
-8.33208;112.74958;-0.9112
-8.30042;112.74292;0.1848
-8.29958;112.74292;-0.0416
-8.29958;112.74292;0.3472
-8.26458;112.73625;1.0939
-8.26375;112.73625;1.0799
-8.26292;112.73625;1.0707
-8.26125;112.73542;1.1487
-8.26042;112.73542;1.8276
-8.25958;112.73542;1.3051
-8.25958;112.73542;1.3895
-8.25792;112.73542;1.6223
-8.23292;112.72625;1.6172
-8.22625;112.72542;1.518
-8.20792;112.72042;0.9276
-8.20708;112.72042;0.6048
-8.20708;112.72042;0.7211
-8.20625;112.72042;1.5381
-8.20542;112.72042;1.2505
-8.19542;112.71792;0.2605
-8.19458;112.71792;0.3333
-8.19458;112.71792;0.5425
-8.19375;112.71792;0.6114
-8.19292;112.71708;0.682
-8.19208;112.71708;0.5251
-8.19208;112.71708;1.1922
-8.18208;112.71542;0.6382
-8.18208;112.71542;0.581
-8.18125;112.71458;1.1319
-8.18042;112.71458;0.763
-8.17958;112.71458;0.8813
-8.17958;112.71458;0.8632
-8.17042;112.71292;1.1567
-8.17042;112.71292;0.7018
-8.16958;112.71208;0.7962
-8.16792;112.71208;0.526
-8.16792;112.71208;1.1426
-8.16708;112.71208;1.2248
-8.16042;112.71042;1.2312
-8.15958;112.71042;1.3363
-8.15792;112.71042;1.0758
-8.15458;112.70958;1.2681
-8.15375;112.70958;1.2321
-8.14958;112.70792;1.6412
-8.14875;112.70792;1.7473
-8.14875;112.70792;1.573
-8.14625;112.70708;1.6344
-8.14542;112.70708;1.8177
-8.14375;112.70708;2.1056
-8.14375;112.70708;1.9181
-8.14292;112.70708;1.6421
-8.14208;112.70708;1.6606
-8.14125;112.70625;1.242
-8.14125;112.70625;1.1532
-8.13958;112.70625;1.5023
-8.13875;112.70625;1.8469
-8.13458;112.70542;1.369
-8.13375;112.70542;2.0693
-8.13292;112.70458;1.7055
-8.12792;112.70375;1.6858
-8.12708;112.70375;0.8362
-8.35458;112.75458;-1.1932
-8.30125;112.74375;0.0948
-8.29375;112.74292;0.8392
-8.29375;112.74292;0.6842
-8.28542;112.74125;-0.036
-8.26458;112.73708;0.8311
-8.26292;112.73625;0.6909
-8.26208;112.73625;0.7487
-8.26042;112.73625;1.5463
-8.25958;112.73625;0.8704
-8.25958;112.73625;1.6921
-8.23208;112.72708;1.5418
-8.21625;112.72375;0.4067
-8.20792;112.72125;0.6556
-8.20708;112.72125;1.1485
-8.20625;112.72125;1.1945
-8.20625;112.72125;1.3614
-8.20458;112.72042;0.9772
-8.20375;112.72042;1.3057
-8.19375;112.71792;0.6604
-8.19292;112.71792;0.6054
-8.19208;112.71792;0.5268
-8.18208;112.71625;0.8188
-8.18042;112.71542;0.7854
-8.17958;112.71542;0.836
-8.17042;112.71375;0.351
-8.16958;112.71292;0.8027
-8.16958;112.71292;0.768
-8.16875;112.71292;0.9483
-8.16792;112.71292;0.7527
-8.16625;112.71208;0.8801
-8.16292;112.71208;1.44
-8.16125;112.71125;1.2692
-8.16042;112.71125;1.5115
-8.15958;112.71125;1.3797
-8.15708;112.71042;1.1569
-8.15708;112.71042;1.4094
-8.15458;112.71042;1.2417
-8.14958;112.70875;1.8447
-8.14708;112.70875;1.1759
-8.14625;112.70875;1.8823
-8.14542;112.70792;1.6476
-8.14542;112.70792;1.8511
-8.14375;112.70792;1.9195
-8.14292;112.70792;2.0012
-8.14292;112.70792;1.9335
-8.14208;112.70708;1.5897
-8.14042;112.70708;1.9892
-8.13958;112.70708;1.4478
-8.13875;112.70708;1.663
-8.13125;112.70542;1.2388
-8.12708;112.70458;0.9921
-8.35458;112.75542;-1.2998
-8.35375;112.75542;-1.0997
-8.35375;112.75458;-1.1492
-8.30458;112.74542;-0.1942
-8.29542;112.74375;0.844
-8.29458;112.74375;0.5189
-8.29375;112.74375;0.0837
-8.29375;112.74292;0.3242
-8.28542;112.74125;-0.0536
-8.26292;112.73708;0.6806
-8.26208;112.73708;0.5965
-8.25958;112.73708;1.1612
-8.25708;112.73625;1.214
-8.23125;112.72708;1.5885
-8.20875;112.72292;1.2277
-8.20792;112.72208;1.0664
-8.20792;112.72208;1.2176
-8.20708;112.72208;1.6327
-8.20458;112.72125;0.6577
-8.20375;112.72125;0.7451
-8.20292;112.72125;0.6847
-8.20292;112.72125;0.5878
-8.20208;112.72125;0.8771
-8.20125;112.72042;0.5497
-8.19292;112.71875;0.3587
-8.19292;112.71875;0.8209
-8.19208;112.71875;0.6615
-8.19125;112.71875;0.8599
-8.18292;112.71708;0.7626
-8.18208;112.71708;0.7263
-8.18125;112.71625;0.3831
-8.18042;112.71625;1.1609
-8.17875;112.71625;0.5955
-8.17875;112.71625;0.8786
-8.17125;112.71458;0.7363
-8.17042;112.71375;0.5421
-8.16958;112.71375;0.6226
-8.16875;112.71375;0.5872
-8.16875;112.71375;0.4095
-8.16542;112.71292;0.9798
-8.16125;112.71208;1.6217
-8.16125;112.71208;1.1112
-8.16042;112.71208;2.0191
-8.15875;112.71208;1.3224
-8.15792;112.71125;1.3614
-8.15708;112.71125;1.3114
-8.15708;112.71125;1.3405
-8.15625;112.71125;1.0114
-8.15542;112.71125;1.726
-8.14958;112.70958;1.5647
-8.14958;112.70958;1.5191
-8.14875;112.70958;1.4014
-8.14708;112.70958;1.6955
-8.14625;112.70875;1.6118
-8.14375;112.70875;1.6292
-8.14208;112.70792;1.0483
-8.13958;112.70792;1.4203
-8.13875;112.70792;1.152
-8.13792;112.70708;1.0504
-8.13042;112.70625;1.7653
-8.29875;112.74458;0.2376
-8.29542;112.74458;0.8033
-8.29458;112.74458;0.8349
-8.29375;112.74375;1.1762
-8.29292;112.74375;0.8998
-8.29292;112.74375;0.5703
-8.29208;112.74375;0.744
-8.28458;112.74208;-0.0491
-8.28292;112.74208;-0.116
-8.28292;112.74208;-0.1521
-8.28208;112.74208;0.3057
-8.26125;112.73792;0.9572
-8.26042;112.73792;0.5373
-8.25958;112.73708;1.0364
-8.25792;112.73708;0.8161
-8.25792;112.73708;0.6129
-8.25708;112.73708;1.2821
-8.20875;112.72375;1.1158
-8.20792;112.72292;1.1826
-8.19792;112.72125;0.8839
-8.19708;112.72042;0.9754
-8.19708;112.72042;0.5082
-8.19292;112.71958;0.0835
-8.19292;112.71958;0.561
-8.19208;112.71958;0.5477
-8.18208;112.71708;0.8361
-8.18125;112.71708;0.726
-8.18042;112.71708;0.7576
-8.18042;112.71708;0.6817
-8.17958;112.71708;0.7607
-8.17875;112.71708;0.9729
-8.17792;112.71625;0.7804
-8.17792;112.71625;1.644
-8.17125;112.71542;1.0946
-8.17042;112.71542;0.8069
-8.17042;112.71458;0.4761
-8.16958;112.71458;0.7053
-8.16542;112.71375;1.3301
-8.16458;112.71375;0.9829
-8.16375;112.71375;1.1481
-8.16292;112.71375;1.3887
-8.16208;112.71292;1.4469
-8.16125;112.71292;1.2983
-8.15792;112.71208;1.291
-8.15708;112.71208;1.1651
-8.15625;112.71208;1.1674
-8.15625;112.71208;-0.0002
-8.15542;112.71208;1.3631
-8.15458;112.71208;1.4424
-8.15042;112.71042;0.9422
-8.14958;112.71042;1.5019
-8.14875;112.71042;1.5284
-8.14875;112.71042;1.7903
-8.14792;112.71042;1.6639
-8.14708;112.71042;1.9602
-8.14625;112.70958;1.6302
-8.14625;112.70958;1.6048
-8.14542;112.70958;1.7542
-8.14458;112.70958;1.6837
-8.14375;112.70958;1.7355
-8.14375;112.70958;1.8848
-8.13958;112.70875;2.0182
-8.13875;112.70875;1.8178
-8.13875;112.70792;1.361
-8.13042;112.70625;1.2433
-8.29625;112.74542;1.0435
-8.28375;112.74292;-0.4125
-8.28292;112.74208;0.1554
-8.28208;112.74208;-0.2553
-8.27958;112.74208;0.4966
-8.27875;112.74208;0.8205
-8.27792;112.74208;0.9796
-8.26958;112.74042;0.6931
-8.26292;112.73875;0.713
-8.26208;112.73875;1.4307
-8.26125;112.73875;1.1574
-8.26042;112.73875;1.0918
-8.25958;112.73792;1.2785
-8.25958;112.73792;1.2776
-8.25875;112.73792;0.5634
-8.25792;112.73792;1.1206
-8.25708;112.73792;1.1129
-8.22875;112.72792;1.4252
-8.21042;112.72458;0.834
-8.20875;112.72375;1.0774
-8.20792;112.72375;1.4701
-8.20708;112.72375;1.3252
-8.19208;112.72042;0.1739
-8.19208;112.72042;0.4498
-8.18208;112.71792;0.8005
-8.18125;112.71792;0.9278
-8.18042;112.71792;0.8598
-8.17958;112.71792;1.1357
-8.17958;112.71792;0.6221
-8.17875;112.71792;1.0394
-8.17708;112.71708;1.0768
-8.17708;112.71708;1.1416
-8.17208;112.71625;0.859
-8.17125;112.71625;1.0274
-8.16542;112.71458;1.3642
-8.16458;112.71458;1.1538
-8.16458;112.71458;1.2178
-8.16292;112.71375;1.3235
-8.15792;112.71292;1.0442
-8.15792;112.71292;1.3185
-8.15708;112.71292;1.3861
-8.15625;112.71292;1.1213
-8.15458;112.71208;1.5585
-8.15125;112.71208;1.4528
-8.15042;112.71208;2.2224
-8.14958;112.71125;1.5079
-8.14875;112.71125;1.4588
-8.14792;112.71125;1.6526
-8.14792;112.71125;1.6691
-8.14708;112.71125;1.7819
-8.14542;112.71042;1.8926
-8.14458;112.71042;1.7819
-8.13875;112.70958;1.7987
-8.34625;112.75625;-1.1071
-8.29708;112.74625;0.0514
-8.29708;112.74625;-0.3957
-8.29625;112.74625;-0.0173
-8.29208;112.74542;0.9684
-8.29208;112.74542;0.7014
-8.29125;112.74458;0.6091
-8.27708;112.74292;0.6694
-8.27625;112.74208;1.21
-8.26958;112.74042;0.5782
-8.26458;112.73958;0.7617
-8.26292;112.73958;1.1406
-8.26208;112.73958;1.2002
-8.26208;112.73958;1.1099
-8.26125;112.73875;1.1137
-8.22542;112.72875;1.0068
-8.22542;112.72875;1.0556
-8.20875;112.72458;1.3129
-8.20792;112.72458;1.2586
-8.20625;112.72458;0.3494
-8.20625;112.72375;1.1073
-8.18292;112.71958;0.4409
-8.18208;112.71875;0.777
-8.17875;112.71792;1.0099
-8.17792;112.71792;0.9402
-8.17708;112.71792;0.9471
-8.17625;112.71792;1.0082
-8.17625;112.71792;1.4174
-8.17208;112.71708;0.8974
-8.17125;112.71625;0.8208
-8.16542;112.71542;1.1051
-8.16458;112.71542;1.2482
-8.16458;112.71542;1.2219
-8.16208;112.71458;1.5278
-8.16208;112.71458;1.6192
-8.16125;112.71458;1.503
-8.16042;112.71458;0.9826
-8.15958;112.71458;1.4114
-8.15958;112.71375;1.6262
-8.15875;112.71375;1.3275
-8.15792;112.71375;1.3891
-8.15708;112.71375;1.4257
-8.15708;112.71375;1.3193
-8.15625;112.71375;1.3675
-8.15125;112.71208;1.2265
-8.15042;112.71208;1.6917
-8.14875;112.71208;1.8594
-8.14792;112.71208;1.4961
-8.14792;112.71208;1.184
-8.14708;112.71125;1.6271
-8.14542;112.71125;2.0481
-8.14542;112.71125;1.7841
-8.14458;112.71125;1.8369
-8.13792;112.70958;1.4798
-8.13375;112.70875;1.5096
-8.13042;112.70792;1.5326
-8.13042;112.70792;1.0442
-8.12292;112.70708;0.9995
-8.29458;112.74625;-0.0138
-8.27708;112.74292;1.4642
-8.26875;112.74125;0.2363
-8.26458;112.74042;1.219
-8.26375;112.74042;1.1573
-8.26125;112.74042;0.9361
-8.22458;112.72958;0.422
-8.22292;112.72875;1.1242
-8.22125;112.72875;1.2379
-8.21875;112.72792;1.3849
-8.21708;112.72792;1.2907
-8.21708;112.72792;1.3621
-8.21625;112.72792;1.0905
-8.20875;112.72542;1.4361
-8.20792;112.72542;0.8983
-8.20792;112.72542;1.153
-8.19792;112.72292;0.4231
-8.18375;112.72042;0.7275
-8.18292;112.72042;0.7641
-8.18292;112.71958;0.3627
-8.17708;112.71875;0.8484
-8.17625;112.71875;0.9796
-8.17625;112.71875;1.1231
-8.17542;112.71875;0.962
-8.17458;112.71792;0.5257
-8.16625;112.71625;1.1048
-8.16625;112.71625;1.2136
-8.16125;112.71542;1.195
-8.15958;112.71542;1.1694
-8.15875;112.71458;0.8528
-8.15875;112.71458;1.2887
-8.15792;112.71458;1.4503
-8.15708;112.71458;1.4371
-8.15625;112.71458;1.2284
-8.15625;112.71458;1.0628
-8.15208;112.71375;1.1487
-8.15125;112.71292;1.4149
-8.15042;112.71292;1.4791
-8.14958;112.71292;1.3278
-8.14875;112.71292;1.4822
-8.14625;112.71208;1.7073
-8.14542;112.71208;1.7648
-8.14458;112.71208;1.7623
-8.14458;112.71208;1.8585
-8.13542;112.71042;1.2458
-8.13375;112.70958;2.003
-8.13042;112.70875;1.5233
-8.12958;112.70875;1.223
-8.12292;112.70708;1.2616
-8.33958;112.75708;-0.0115
-8.26875;112.74208;0.5273
-8.26375;112.74125;1.2954
-8.26208;112.74125;1.513
-8.26125;112.74042;0.917
-8.26042;112.74042;0.7727
-8.22375;112.73042;1.0101
-8.22375;112.72958;1.1902
-8.22292;112.72958;1.3844
-8.21792;112.72875;1.4681
-8.21708;112.72875;1.2388
-8.21625;112.72792;1.3412
-8.20958;112.72625;0.9898
-8.20875;112.72625;1.3365
-8.19708;112.72375;0.4934
-8.19458;112.72375;0.3138
-8.18375;112.72125;0.6868
-8.18292;112.72125;0.321
-8.17708;112.71958;1.0509
-8.17542;112.71958;1.0819
-8.17542;112.71875;1.0517
-8.16708;112.71708;0.8805
-8.16625;112.71708;1.1398
-8.16542;112.71708;1.2721
-8.15958;112.71625;0.8941
-8.15875;112.71542;1.222
-8.15792;112.71542;1.2531
-8.15792;112.71542;1.3026
-8.15708;112.71542;1.4666
-8.15625;112.71542;0.9935
-8.15625;112.71542;0.9534
-8.15125;112.71375;1.6406
-8.15042;112.71375;1.4689
-8.14958;112.71375;1.5165
-8.14875;112.71375;1.7356
-8.14875;112.71375;1.6721
-8.14542;112.71292;1.9297
-8.14458;112.71292;1.8925
-8.13542;112.71042;1.4349
-8.33875;112.75792;0.09
-8.33875;112.75792;-0.8758
-8.31792;112.75208;-1.3154
-8.31792;112.75208;-0.9625
-8.26792;112.74292;0.73
-8.26208;112.74208;0.7523
-8.26208;112.74208;1.1162
-8.25708;112.74125;1.0877
-8.22292;112.73042;1.6622
-8.22125;112.73042;1.1632
-8.22042;112.73042;1.3243
-8.21792;112.72958;1.2677
-8.21792;112.72958;1.6442
-8.21708;112.72958;1.7191
-8.20958;112.72708;0.6757
-8.20875;112.72708;1.0892
-8.20875;112.72708;1.2842
-8.19792;112.72458;0.2683
-8.19708;112.72458;0.5926
-8.19542;112.72458;0.2218
-8.18958;112.72292;0.4166
-8.18958;112.72292;0.2868
-8.18875;112.72292;0.1097
-8.17625;112.72042;0.9041
-8.17542;112.71958;1.0356
-8.16708;112.71792;1.1266
-8.16625;112.71792;0.8185
-8.15958;112.71625;0.5472
-8.15792;112.71625;1.2366
-8.15708;112.71625;1.417
-8.15708;112.71625;1.4892
-8.15125;112.71458;1.8368
-8.14958;112.71458;2.0127
-8.14875;112.71458;1.7997
-8.14792;112.71458;1.7998
-8.14542;112.71375;1.804
-8.14458;112.71375;1.7681
-8.12458;112.70958;0.4804
-8.33792;112.75875;-0.8317
-8.31792;112.75208;-1.0943
-8.31708;112.75208;-1.0104
-8.25792;112.74208;1.1688
-8.22292;112.73125;1.6503
-8.22042;112.73042;1.2257
-8.22042;112.73042;1.4207
-8.21958;112.73042;1.5802
-8.21875;112.73042;1.7028
-8.21792;112.73042;1.9671
-8.21792;112.73042;1.8492
-8.21708;112.72958;1.7508
-8.20958;112.72875;0.9018
-8.20875;112.72792;1.2509
-8.20792;112.72792;0.4071
-8.19708;112.72542;0.4644
-8.19625;112.72542;0.498
-8.19625;112.72542;0.417
-8.19542;112.72458;0.1976
-8.19458;112.72458;0.2022
-8.18875;112.72375;0.0496
-8.18875;112.72375;-0.2857
-8.18792;112.72375;-0.2146
-8.17792;112.72125;1.011
-8.16708;112.71875;0.7645
-8.15708;112.71708;1.5068
-8.15708;112.71708;1.16
-8.15042;112.71542;2.1966
-8.14875;112.71542;1.8333
-8.14542;112.71458;1.5086
-8.14458;112.71458;1.7871
-8.13625;112.71292;1.7292
-8.12792;112.71042;1.2145
-8.31792;112.75292;-0.7046
-8.31708;112.75292;-1.2579
-8.26792;112.74458;1.1944
-8.21958;112.73125;1.0495
-8.21875;112.73125;1.6783
-8.21792;112.73125;1.8823
-8.21708;112.73125;1.9251
-8.21208;112.72958;0.0306
-8.21208;112.72958;0.7154
-8.20958;112.72958;0.9088
-8.20958;112.72958;1.0275
-8.19792;112.72625;0.5655
-8.19708;112.72625;0.602
-8.19625;112.72625;0.7226
-8.19542;112.72625;0.3879
-8.18792;112.72458;0.3978
-8.18792;112.72375;0.1844
-8.18625;112.72375;0.2365
-8.18208;112.72292;0.4411
-8.15625;112.71708;0.6842
-8.15542;112.71708;0.4064
-8.14875;112.71625;2.0135
-8.14542;112.71542;2.0258
-8.13625;112.71292;1.3689
-8.12708;112.71125;1.502
-8.12542;112.71125;0.9557
-8.12458;112.71125;1.5909
-8.12458;112.71042;1.5791
-8.34042;112.76042;0.0843
-8.26458;112.74458;0.8093
-8.21875;112.73208;1.4327
-8.21792;112.73208;1.6235
-8.21708;112.73125;1.9223
-8.21208;112.73042;0.7351
-8.21125;112.73042;0.8365
-8.21042;112.73042;0.9111
-8.20958;112.72958;1.0184
-8.20875;112.72958;1.1356
-8.20625;112.72875;1.1017
-8.19708;112.72708;0.439
-8.19708;112.72708;0.5384
-8.19625;112.72708;0.4469
-8.18958;112.72542;0.0491
-8.18792;112.72458;0.498
-8.18708;112.72458;0.1358
-8.18708;112.72458;0.2351
-8.18625;112.72458;0.3692
-8.18542;112.72458;-0.141
-8.18375;112.72375;0.2903
-8.18292;112.72375;0.1535
-8.18208;112.72375;0.1659
-8.18208;112.72375;0.6138
-8.15458;112.71792;1.4022
-8.15375;112.71792;1.3144
-8.14875;112.71708;1.6576
-8.13625;112.71375;1.6495
-8.13042;112.71292;2.4364
-8.12458;112.71208;1.3451
-8.12375;112.71125;1.5742
-8.12375;112.71125;1.484
-8.33458;112.76042;-1.0775
-8.21958;112.73292;1.2274
-8.21792;112.73208;1.0138
-8.21042;112.73042;0.8011
-8.20958;112.73042;1.139
-8.19708;112.72792;0.5522
-8.19625;112.72792;0.5284
-8.19625;112.72792;0.209
-8.19542;112.72708;0.5167
-8.18875;112.72625;-0.0044
-8.18792;112.72542;0.2404
-8.18708;112.72542;0.2251
-8.18625;112.72542;-0.071
-8.18625;112.72542;0.114
-8.18375;112.72458;-0.0337
-8.18292;112.72458;0.1161
-8.18208;112.72458;0.2116
-8.15292;112.71875;1.2978
-8.14958;112.71792;2.24
-8.14875;112.71792;1.9244
-8.13542;112.71458;1.8892
-8.13292;112.71458;1.8793
-8.13208;112.71375;1.1484
-8.13125;112.71375;1.6009
-8.13042;112.71375;1.4614
-8.13042;112.71375;1.1863
-8.12458;112.71208;1.3461
-8.33542;112.76042;-0.9134
-8.33458;112.76042;-0.9825
-8.24125;112.73875;2.0882
-8.23958;112.73792;1.6118
-8.23958;112.73792;1.5911
-8.23875;112.73792;1.9403
-8.21042;112.73125;0.6635
-8.21042;112.73125;1.0783
-8.20958;112.73125;1.1164
-8.19625;112.72792;0.5573
-8.19542;112.72792;0.7521
-8.19542;112.72792;0.3687
-8.19458;112.72792;0.3223
-8.18875;112.72708;0.1584
-8.18792;112.72625;0.4644
-8.18708;112.72625;0.0297
-8.18625;112.72625;-0.0771
-8.18625;112.72625;-0.1997
-8.18542;112.72625;0.7689
-8.18375;112.72542;0.0706
-8.18292;112.72542;0.0482
-8.18208;112.72542;0.2619
-8.18125;112.72542;0.4061
-8.18125;112.72542;-0.192
-8.17958;112.72458;0.3937
-8.16875;112.72292;0.6588
-8.16125;112.72042;1.0222
-8.14958;112.71875;1.9028
-8.14875;112.71792;1.9001
-8.14708;112.71792;1.7013
-8.14708;112.71792;1.7129
-8.14625;112.71792;1.9025
-8.14542;112.71792;2.0142
-8.13542;112.71542;1.5466
-8.13458;112.71542;1.5396
-8.13458;112.71542;1.5112
-8.13292;112.71542;1.5072
-8.13208;112.71458;1.8703
-8.13125;112.71458;1.3441
-8.13042;112.71458;1.6986
-8.26542;112.74792;1.0036
-8.24125;112.73958;1.8002
-8.24125;112.73958;1.8045
-8.24042;112.73875;1.8845
-8.23958;112.73875;1.7884
-8.23875;112.73875;1.9461
-8.23875;112.73875;1.7439
-8.23792;112.73875;1.6954
-8.21042;112.73208;0.7724
-8.19792;112.72958;0.6354
-8.19792;112.72958;0.4768
-8.19542;112.72875;0.759
-8.19542;112.72875;0.5976
-8.19458;112.72875;0.4646
-8.19375;112.72875;0.4533
-8.19208;112.72792;0.1883
-8.19125;112.72792;0.2422
-8.19042;112.72792;0.1874
-8.18875;112.72708;0.116
-8.18792;112.72708;0.18
-8.18792;112.72708;0.2282
-8.18708;112.72708;0.3882
